activity_date,employee_id,facility_address,facility_city,facility_id,facility_name,facility_state,facility_zip,grade,owner_id,owner_name,pe_description,program_element_pe,program_name,program_status,record_id,score,serial_number,service_code,service_description,zip_five,grade_numeric,latitude,longitude
2017-06-13,EE0000531,3063 W 8TH ST,LOS ANGELES,FA0243020,MYUNG GA JOKBAL,CA,90005,B,OW0238531,DA HEE JOO,RESTAURANT (31-60) SEATS HIGH RISK,1635,MYUNG GA JOKBAL,ACTIVE,PR0191244,81,DAESWXE90,1,ROUTINE INSPECTION,90005,3.0,34.0578267,-118.2933934
2017-02-23,EE0000742,2359 FOOTHILL BLVD,LA VERNE,FA0051237,THE CORNER BUTCHER SHOP,CA,91750,A,OW0006633,"CEDAR CREEK INVESTMENTS, INC",RESTAURANT (0-30) SEATS HIGH RISK,1632,THE CORNER BUTCHER SHOP,ACTIVE,PR0038078,97,DARBX9L8M,1,ROUTINE INSPECTION,91750,4.0,34.111854,-117.7605961
2017-06-30,EE0000742,1731 S FULLERTON RD,ROWLAND HEIGHTS,FA0008614,BCD TOFU HOUSE,CA,91748,A,OW0021067,LEE HEE S,RESTAURANT (61-150) SEATS HIGH RISK,1638,BCD TOFU HOUSE,ACTIVE,PR0015167,90,DAV0EIRYE,1,ROUTINE INSPECTION,91748,4.0,35.211147,-117.777626
2016-12-15,EE0000592,8150 GARVEY AVE STE 104,ROSEMEAD,FA0071855,TANBII BAKERY,CA,91770,A,OW0011585,"FANG, CHIA",RESTAURANT (0-30) SEATS MODERATE RISK,1631,TANBII BAKERY,ACTIVE,PR0013730,94,DA67O4C9M,1,ROUTINE INSPECTION,91770,4.0,34.0625649,-118.0914743
2017-07-05,EE0000683,18855 VENTURA BLVD,TARZANA,FA0175445,BBQ TERIYAKI AND SUSHI,CA,91356,A,OW0182004,JUNG HO YOON,RESTAURANT (31-60) SEATS HIGH RISK,1635,BBQ TERIYAKI AND SUSHI,ACTIVE,PR0168594,90,DALGGE91S,1,ROUTINE INSPECTION,91356,4.0,34.172009,-118.5438054
2015-09-25,EE0000329,5695 WOODRUFF AVE,LAKEWOOD,FA0166091,ADOBO TACO GRILL,CA,90713,A,OW0129290,EDGAR FABIAN DIAZ,RESTAURANT (0-30) SEATS HIGH RISK,1632,ADOBO TACO GRILL,ACTIVE,PR0156344,92,DAKTH96UX,1,ROUTINE INSPECTION,90713,4.0,33.8603514,-118.1171907
2016-02-01,EE0000847,10259 TOPANGA CANYON BLVD,CHATSWORTH,FA0032083,KENW USA,CA,91311,A,OW0018712,KENK USA INC.,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,KENW USA,ACTIVE,PR0001408,95,DA9B00TFA,1,ROUTINE INSPECTION,91311,4.0,34.2578096,-118.6061536
2017-05-24,EE0000437,9247 SLAUSON AVE,PICO RIVERA,FA0018171,ITALIANO'S FALCONE'S PIZZA,CA,90660,A,OW0031668,"SANGOLQUI, HERMINIO VIDAL",RESTAURANT (31-60) SEATS HIGH RISK,1635,ITALIANO'S FALCONE'S PIZZA,ACTIVE,PR0002508,98,DAYD9SNC0,1,ROUTINE INSPECTION,90660,4.0,33.9694714,-118.0999397
2016-05-05,EE0000221,13947 FOOTHILL BLVD #108,SYLMAR,FA0160752,LAS LLAMAS,CA,91342,A,OW0125698,SOFIA HUAMAN,RESTAURANT (0-30) SEATS HIGH RISK,1632,LAS LLAMAS,INACTIVE,PR0148836,93,DAVF31YMC,1,ROUTINE INSPECTION,91342,4.0,34.313134,-118.4375045
2015-09-30,EE0000731,2370 CRENSHAW BLVD KL,TORRANCE,FA0064367,JJ BAKERY,CA,90501,A,OW0013849,JUI LING WU,RESTAURANT (0-30) SEATS MODERATE RISK,1631,JJ BAKERY,ACTIVE,PR0016840,92,DAMFIKYD0,1,ROUTINE INSPECTION,90501,4.0,35.214473,-117.777015
2016-07-16,EE0000528,3900 W MANCHESTER BLVD,INGLEWOOD,FA0157858,FORUM,CA,90305,A,OW0123010,"MSG FORUM, LLC",RESTAURANT (0-30) SEATS LOW RISK,1630,MC BAR - FLR,ACTIVE,PR0145981,99,DARSYDP81,1,ROUTINE INSPECTION,90305,4.0,33.9582258,-118.3419808
2016-04-12,EE0000633,200 WORLD WAY # 240,LOS ANGELES,FA0180023,BARNEY'S BEANERY,CA,90045,A,OW0181193,SOCAL CONCESSIONS LLC,RESTAURANT (61-150) SEATS HIGH RISK,1638,BARNEY'S BEANERY,ACTIVE,PR0173732,90,DALI7NOO0,401,OWNER INITIATED ROUTINE INSPECT.,90045,4.0,33.9449456,-118.4054228
2016-04-12,EE0000733,11028 WASHINGTON BLVD,CULVER CITY,FA0179726,"MEGA PIZZA & GRILLE, LLC.",CA,90232-3901,A,OW0185220,MEGA PIZZA & GRILLE LLC.,RESTAURANT (31-60) SEATS HIGH RISK,1635,MEGA PIZZA & GRILLE LLC.,ACTIVE,PR0173380,95,DAJ0IELDM,1,ROUTINE INSPECTION,90232,4.0,34.0342807,-118.370123
2017-08-14,EE0000483,37134 E 47TH ST # D,PALMDALE,FA0068248,PANDA EXPRESS #725,CA,93552,A,OW0027458,PANDA EXPRESS INC.,RESTAURANT (31-60) SEATS HIGH RISK,1635,PANDA EXPRESS #725,ACTIVE,PR0010709,98,DAWWIHOAS,1,ROUTINE INSPECTION,93552,4.0,35.214402,-117.779832
2016-05-02,EE0000732,838 LINCOLN BLVD,VENICE,FA0011776,CAFE 50'S,CA,90291,A,OW0036734,TUSK ENTERPRISES INC,RESTAURANT (31-60) SEATS HIGH RISK,1635,CAFE 50'S,INACTIVE,PR0033413,94,DAFLVYQ7R,1,ROUTINE INSPECTION,90291,4.0,33.9988891,-118.4629675
2017-06-20,EE0000258,358 N LEMON AVE,WALNUT,FA0243511,1987 BEEDLE HOUSE,CA,91789,B,OW0238725,AMBER DREAM INTERNATIONAL INC,RESTAURANT (31-60) SEATS HIGH RISK,1635,1987 BEEDLE HOUSE,ACTIVE,PR0191735,84,DAVVSGUXT,1,ROUTINE INSPECTION,91789,3.0,34.0295305,-117.8723486
2017-01-18,EE0000734,1041 W RANCHO VISTA BLVD,PALMDALE,FA0164762,RED LOBSTER # 577,CA,93551,A,OW0128078,"RED LOBSTER HOSPITALITY, LLC",RESTAURANT (151 + ) SEATS HIGH RISK,1641,RED LOBSTER,ACTIVE,PR0153044,90,DA3A2YTCE,1,ROUTINE INSPECTION,93551,4.0,34.6018635,-118.1514586
2017-05-24,EE0000957,9043 SUNSET BLVD,WEST HOLLYWOOD,FA0036304,TALESAI,CA,90069,A,OW0034897,TALESAI INC,RESTAURANT (61-150) SEATS HIGH RISK,1638,TALESAI,ACTIVE,PR0036725,92,DAKQAKXAW,1,ROUTINE INSPECTION,90069,4.0,34.0908121,-118.3891588
2017-04-18,EE0000742,18219 GALE AVE # A,INDUSTRY,FA0180712,SHANXI NOODLE HOUSE,CA,91748,A,OW0186060,AMRI SHANXI REST & CULT DEVMNT,RESTAURANT (61-150) SEATS HIGH RISK,1638,SHANXI NOODLE HOUSE,ACTIVE,PR0174514,90,DANPWXTMP,1,ROUTINE INSPECTION,91748,4.0,33.9950028,-117.9077491
2016-11-16,EE0000314,6817 WOODMAN AVE,VAN NUYS,FA0177922,PANADERIA MEXICO,CA,91405,A,OW0183810,PARTNERSHIP PANADERIA MEXICO,RESTAURANT (0-30) SEATS MODERATE RISK,1631,PANADERIA MEXICO,ACTIVE,PR0171004,90,DA09EBE40,1,ROUTINE INSPECTION,91405,4.0,34.1945959,-118.4313524
2015-09-09,EE0000391,25 E ALAMEDA AVE,BURBANK,FA0045211,RALPHS MARKET #193,CA,91502,A,OW0029458,RALPHS GROCERY COMPANY,RESTAURANT (0-30) SEATS MODERATE RISK,1631,RALPHS GROCERY CO#193 BAKERY,ACTIVE,PR0023561,95,DAXNECGRN,1,ROUTINE INSPECTION,91502,4.0,34.1730785,-118.3020956
2016-02-05,EE0000723,2333 W WASHINGTON BLVD,LOS ANGELES,FA0138748,THREE JAYS LIQUOR,CA,90018,A,OW0102060,"HAN, STEVAN","FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,THREE JAYS LIQUOR,ACTIVE,PR0123110,94,DANEFQ3OV,1,ROUTINE INSPECTION,90018,4.0,34.03984,-118.3135077
2017-06-08,EE0000965,5933 STATE ST,HUNTINGTON PARK,FA0054077,WABA GRILL,CA,90255,A,OW0028954,PRAUS LLC,RESTAURANT (31-60) SEATS HIGH RISK,1635,WABA GRILL,ACTIVE,PR0022616,99,DAJISQFKQ,1,ROUTINE INSPECTION,90255,4.0,33.9884967,-118.212838
2015-08-04,EE0000526,8323 RESEDA BLVD UNIT 105,NORTHRIDGE,FA0068216,"PANADERIA Y PUPUSERIA ""BELEN",CA,91324,A,OW0008850,"CORTEZ MARIA SALOME, ET AL",RESTAURANT (0-30) SEATS HIGH RISK,1632,"PANADERIA Y PUPUSERIA ""BELEN",INACTIVE,PR0035262,91,DAB8H2RO0,1,ROUTINE INSPECTION,91324,4.0,34.2212539,-118.5361781
2015-07-13,EE0000364,6455 WOODMAN AVE,VAN NUYS,FA0021288,EL RANCHERITO RESTAURANT,CA,91401,A,OW0029596,"RAMIREZ, EFREN",RESTAURANT (31-60) SEATS HIGH RISK,1635,EL RANCHERITO RESTAURANT,ACTIVE,PR0022898,90,DANDK8OKP,1,ROUTINE INSPECTION,91401,4.0,34.2080443,-118.4311182
2016-08-18,EE0000594,3019 S FIGUEROA ST,LOS ANGELES,FA0136612,VOLCANO SUSHI ROLL BOBA,CA,90007,B,OW0099243,JUNG S KIM,RESTAURANT (61-150) SEATS MODERATE RISK,1637,VOLCANO SUSHI ROLL BOBA,ACTIVE,PR0119832,80,DAWCNELNT,1,ROUTINE INSPECTION,90007,3.0,34.0245336,-118.2784216
2015-12-22,EE0000688,9301 TAMPA AVE UNIT 129,NORTHRIDGE,FA0007114,CALIFORNIA PIZZA KITCHEN,CA,91324,A,OW0005856,CALIFORNIA PIZZA KITCHEN INC,RESTAURANT (61-150) SEATS HIGH RISK,1638,CALIFORNIA PIZZA KITCHEN,ACTIVE,PR0041703,93,DAOFQ97WI,1,ROUTINE INSPECTION,91324,4.0,34.2371927,-118.5556501
2017-10-10,EE0000476,527 N MACLAY AVE,SAN FERNANDO,FA0202836,LOS POBLANO'S TAQUERIA & BIRRIERIA,CA,91340,A,OW0208120,DANIEL VAZQUEZ-MIRANDA,RESTAURANT (0-30) SEATS HIGH RISK,1632,LOS POBLANO'S TAQUERIA & BIRRIERIA,ACTIVE,PR0175127,94,DAVVNUS0X,1,ROUTINE INSPECTION,91340,4.0,35.211147,-117.777626
2017-10-19,EE0000740,3425 E 1ST ST STE 116,LOS ANGELES,FA0250871,MINI MERCADITO IN E.L.A. #2,CA,90063,A,OW0101175,"MINI MERCADITO IN E.L.A., INC.","FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,MINI MERCADITO IN E.L.A. #2,ACTIVE,PR0199920,95,DAAFUJ5DA,1,ROUTINE INSPECTION,90063,4.0,34.037019,-118.1939021
2015-08-19,EE0000946,3183 WILSHIRE BLVD #195,LOS ANGELES,FA0138561,CHIPOTLE MEXICAN GRILL #1913,CA,90010,A,OW0007608,"CHIPOTLE MEXICAN GRILL, INC.",RESTAURANT (61-150) SEATS HIGH RISK,1638,CHIPOTLE,ACTIVE,PR0122897,90,DABPEGN9M,1,ROUTINE INSPECTION,90010,4.0,34.0620242,-118.291101
2017-08-17,EE0000329,5699 WOODRUFF AVE,LAKEWOOD,FA0049921,SUBWAY # 30274,CA,90712,A,OW0025102,MORESUBWAY INC.,RESTAURANT (0-30) SEATS MODERATE RISK,1631,SUBWAY # 30274,ACTIVE,PR0003768,92,DACBN7RJJ,1,ROUTINE INSPECTION,90712,4.0,33.8596517,-118.1173521
2017-01-24,EE0000730,20765 S AVALON BLVD,CARSON,FA0020327,KRAZEE GRILL,CA,90746,A,OW0026601,"OH, HAE LEE",RESTAURANT (31-60) SEATS HIGH RISK,1635,KRAZEE GRILL,ACTIVE,PR0025864,93,DANXVJ5NG,1,ROUTINE INSPECTION,90746,4.0,33.8424358,-118.2626036
2017-06-12,EE0000734,1233 W RANCHO VISTA BLVD # 137,PALMDALE,FA0241009,PRETZELMAKER,CA,93551,A,OW0237007,MEERANDA DUYEN BUI,RESTAURANT (0-30) SEATS MODERATE RISK,1631,PRETZELMAKER,ACTIVE,PR0189079,99,DAGYFP2K0,1,ROUTINE INSPECTION,93551,4.0,33.628335,-116.262053
2016-08-08,EE0000487,945 E HOLT AVE # F,POMONA,FA0163443,RESTAURANT ISLA DEL PACIFICO,CA,91767,A,OW0127049,ALICIA PEREZ,RESTAURANT (31-60) SEATS HIGH RISK,1635,RESTAURANT ISLA DE PACIFICO,ACTIVE,PR0151660,91,DALYWLRSD,1,ROUTINE INSPECTION,91767,4.0,34.062911,-117.731886
2017-10-10,EE0000723,2220 W 7TH ST,LOS ANGELES,FA0027949,PASEO CHAPIN,CA,90057,A,OW0033792,"SPILLARI, CELESTE",RESTAURANT (61-150) SEATS HIGH RISK,1638,PASEO CHAPIN,ACTIVE,PR0029614,94,DARQRSPFQ,1,ROUTINE INSPECTION,90057,4.0,34.0570146,-118.2782538
2017-10-03,EE0000267,762 GLENDORA AVE,LA PUENTE,FA0071989,TECATE SPORTS LOUNGE,CA,91744,A,OW0035198,"TECATE SPORTS LOUNGE, LLC.",RESTAURANT (61-150) SEATS HIGH RISK,1638,TECATE SPORTS LOUNGE,ACTIVE,PR0028795,93,DA9UC3NDH,1,ROUTINE INSPECTION,91744,4.0,34.0331328,-117.9502162
2017-08-07,EE0000045,14650 PARTHENIA ST # Y3,PANORAMA CITY,FA0065472,LAS GUSGUERIAS DE BURRO GOOL,CA,91402,A,OW0031283,SALAS OLGA,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,LAS GUSGUERIAS DE BURRO GOOL,ACTIVE,PR0036739,98,DAPXJKKAH,1,ROUTINE INSPECTION,91402,4.0,34.227752,-118.451825
2016-07-05,EE0000593,10318 RESEDA BLVD,PORTER RANCH,FA0041117,WIN & SPIRITS OF THE WORLD,CA,91326,A,OW0029449,RAJU BHASIN ET AL,"FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,WIN & SPIRITS OF THE WORLD,ACTIVE,PR0027588,98,DA3L1IOBH,1,ROUTINE INSPECTION,91326,4.0,35.210352,-117.777821
2017-07-20,EE0000528,1 SPACE PARK BLVD # S,REDONDO BEACH,FA0142961,NORTHROP GRUMMAN S CAFETERIA,CA,90278-1001,A,OW0106104,ARAMARK FOOD SERVICE INC,RESTAURANT (151 + ) SEATS HIGH RISK,1641,NORTHROP GRUMMAN S CAFETERIA,ACTIVE,PR0126850,92,DAKI0GQBY,1,ROUTINE INSPECTION,90278,4.0,33.891258,-118.378536
2015-11-17,EE0000727,11819 WILSHIRE BLVD STE 106B,LOS ANGELES,FA0163108,MAMA HONG'S VIETNAMESE KITCHEN,CA,90025,A,OW0126778,"MAMA'S BOYS RESTAURANTS, INC.",RESTAURANT (61-150) SEATS HIGH RISK,1638,MAMA HONG'S VIETNAMESE KITCHEN,ACTIVE,PR0151283,95,DAGHA0RQ0,1,ROUTINE INSPECTION,90025,4.0,34.0480492,-118.4632057
2017-05-08,EE0000869,635 S HOBART BLVD STE #C,LOS ANGELES,FA0046107,ROLL ROLL ROLL,CA,90005,A,OW0032672,SEONG CHEOL SHIN,RESTAURANT (31-60) SEATS HIGH RISK,1635,ROLL ROLL ROLL,ACTIVE,PR0019546,96,DAXWB7RDW,1,ROUTINE INSPECTION,90005,4.0,34.0627757,-118.3054486
2017-07-20,EE0000314,7204 VAN NUYS BLVD,VAN NUYS,FA0167622,UNITED OIL #164,CA,91405,A,OW0002870,"APRO, LLC. (UNITED OIL)","FOOD MKT RETAIL (25-1,999 SF) LOW RISK",1610,UNITED OIL #164,ACTIVE,PR0158002,90,DA0WYD5WR,1,ROUTINE INSPECTION,91405,4.0,34.2013794,-118.4486591
2017-08-15,EE0000224,11507 S WESTERN AVE,LOS ANGELES,FA0139038,FOOD 4 LESS #399,CA,90047,A,OW0012108,"FOOD 4 LESS, INC.","FOOD MKT RETAIL (2,000+ SF) LOW RISK",1613,FOOD 4 LESS #399,ACTIVE,PR0123422,98,DAYH0EOXW,1,ROUTINE INSPECTION,90047,4.0,33.7919921,-118.3076853
2017-03-14,EE0000735,18580 VIA PRINCESSA STE 2,CANYON COUNTRY,FA0057919,BAGEL BOYZ SCV,CA,91387,A,OW0028083,PDM FOOD SERVICE INC.,RESTAURANT (0-30) SEATS MODERATE RISK,1631,BAGEL BOYZ SCV,INACTIVE,PR0026352,95,DAZTB3IR1,1,ROUTINE INSPECTION,91387,4.0,34.4103025,-118.4879546
2015-07-17,EE0000516,11122 MAGNOLIA BLVD,NORTH HOLLYWOOD,FA0006139,BOW & TRUSS,CA,91601,A,OW0024751,MOHO RESTAURANT INC.,RESTAURANT (61-150) SEATS HIGH RISK,1638,BOW & TRUSS,INACTIVE,PR0046491,92,DAIEG0B05,1,ROUTINE INSPECTION,91601,4.0,34.1645968,-118.3732509
2016-06-29,EE0000260,14838 E WHITTIER BLVD,WHITTIER,FA0136777,PAPA MURPHY'S PIZZA WHITTIER,CA,90605,A,OW0099462,"LT & COMPANY, INC.",RESTAURANT (0-30) SEATS MODERATE RISK,1631,PAPA MURPHY'S PIZZA WHITTIER,INACTIVE,PR0119997,100,DAYSATUH9,1,ROUTINE INSPECTION,90605,4.0,35.214473,-117.777015
2016-08-04,EE0000375,233 S BEVERLY DR STE B,BEVERLY HILLS,FA0037018,THE COFFEE BEAN & TEA LEAF,CA,90212,A,OW0017025,INTERNATIONAL COFFEE & TEA LLC,RESTAURANT (31-60) SEATS LOW RISK,1633,THE COFFEE BEAN & TEA LEAF,ACTIVE,PR0019132,92,DAVCSOFZA,1,ROUTINE INSPECTION,90212,4.0,34.0578268,-118.397228
2016-08-25,EE0000747,1947 SANTA ANITA AVE,SOUTH EL MONTE,FA0052802,TOM'S DRIVE IN #8,CA,91733,A,OW0037087,VALASKANTJIS NIKIFOROS,RESTAURANT (31-60) SEATS HIGH RISK,1635,TOM'S DRIVE IN #8,ACTIVE,PR0008061,90,DASRFY0CK,1,ROUTINE INSPECTION,91733,4.0,34.0509056,-118.0425314
2016-10-13,EE0000528,333 CONTINENTAL BLVD,EL SEGUNDO,FA0141420,MATTEL TOYS CAFETERIA,CA,90245-5032,A,OW0104543,SODEXO AMERICA LLC,RESTAURANT (151 + ) SEATS HIGH RISK,1641,MATTEL TOYS CAFETERIA,ACTIVE,PR0127341,94,DAUOUB0J0,1,ROUTINE INSPECTION,90245,4.0,33.9203624,-118.3914024
2016-01-27,EE0000838,8401 SANTA MONICA BLVD,WEST HOLLYWOOD,FA0029674,HUGO'S,CA,90069,A,OW0035155,TCK PASTA MAMA INC,RESTAURANT (61-150) SEATS HIGH RISK,1638,HUGO'S,ACTIVE,PR0007433,92,DA0Q3WUCN,1,ROUTINE INSPECTION,90069,4.0,34.0908505,-118.3729964
2016-10-25,EE0000031,12008 LAKEWOOD BLVD,DOWNEY,FA0034047,PHILLY'S STEAK,CA,90241,A,OW0033875,ST ABANOUB FOODS INC.,RESTAURANT (31-60) SEATS HIGH RISK,1635,PHILLY'S STEAK,INACTIVE,PR0022463,97,DAERVT60L,1,ROUTINE INSPECTION,90241,4.0,33.9273908,-118.1298622
2016-10-17,EE0000144,11666 NATIONAL BLVD,LOS ANGELES,FA0025809,WHOLE FOODS MARKET,CA,90064,A,OW0038850,"WHOLE FOODS MARKET, INC.",RESTAURANT (31-60) SEATS MODERATE RISK,1634,WHOLE FOODS MARKET - JUICE,ACTIVE,PR0019426,99,DASPKXDQK,1,ROUTINE INSPECTION,90064,4.0,34.0224397,-118.4379298
2016-08-11,EE0000401,27000 E PALOS VERDES DR E,PALOS VERDES PENINSULA,FA0046114,ROLLING HILLS COUNTRY CLUB,CA,90274,A,OW0030622,"ROLLING HILLS GOLF CLUB, INC",RESTAURANT (151 + ) SEATS HIGH RISK,1641,ROLLING HILLS COUNTRY CLUB,ACTIVE,PR0034801,93,DA3SHKTLG,1,ROUTINE INSPECTION,90274,4.0,35.215465,-117.777053
2017-04-10,EE0001000,2797 W AVENUE L,LANCASTER,FA0047951,SCHOONER'S PATIO GRILLE,CA,93536,A,OW0031969,SCHOONER'S PATIO GRELLE INC.,RESTAURANT (151 + ) SEATS HIGH RISK,1641,SCHOONER'S PATIO GRILLE,ACTIVE,PR0000194,90,DAPH46ORN,1,ROUTINE INSPECTION,93536,4.0,34.6603113,-118.1796882
2017-02-28,EE0000965,6004 MAYWOOD AVE,HUNTINGTON PARK,FA0137734,OH'S KIMCHI,CA,90255-3213,A,OW0100929,OCINET INC.,"FOOD MKT RETAIL (2,000+ SF) MODERATE RISK",1614,OH'S KIMCHI,ACTIVE,PR0121857,95,DAUZGZ63P,1,ROUTINE INSPECTION,90255,4.0,33.9861964,-118.2026393
2017-04-18,EE0000045,13754 1/2 ROSCOE BLVD,PANORAMA CITY,FA0018159,ISLA GRILL,CA,91402,A,OW0036094,"TOLOSA, FELIXBERTO JOHNSON",RESTAURANT (0-30) SEATS HIGH RISK,1632,ISLA GRILL,ACTIVE,PR0027215,96,DACHSDUSZ,1,ROUTINE INSPECTION,91402,4.0,33.692174,-116.289956
2016-02-03,EE0000734,44276 10TH ST W,LANCASTER,FA0039950,MEDRANO'S MEXICAN RESTAURANT,CA,93534,A,OW0024057,MEDRANO RAMIRO,RESTAURANT (151 + ) SEATS HIGH RISK,1641,MEDRANO'S MEXICAN RESTAURANT,ACTIVE,PR0033842,91,DAHJLBYFW,1,ROUTINE INSPECTION,93534,4.0,34.6878841,-118.147611
2016-03-29,EE0000392,4743 N PECK RD,EL MONTE,FA0023681,MARIA'S BAKERY,CA,91732,A,OW0009674,"DELAVEGA, MARIA",RESTAURANT (0-30) SEATS MODERATE RISK,1631,MARIA'S BAKERY,ACTIVE,PR0035722,94,DAQDHSCF8,1,ROUTINE INSPECTION,91732,4.0,35.210352,-117.777821
2015-12-28,EE0000733,11413 JEFFERSON BLVD,CULVER CITY,FA0054832,WINCHELL'S DONUT HOUSE #9028,CA,90230,A,OW0040037,YUM YUM DONUT SHOPS INC.,RESTAURANT (0-30) SEATS MODERATE RISK,1631,WINCHELL'S DONUT HOUSE #9028,ACTIVE,PR0043155,96,DASOCIIYT,1,ROUTINE INSPECTION,90230,4.0,33.9883295,-118.3980514
2017-01-19,EE0000727,11819 WILSHIRE BLVD # 103,LOS ANGELES,FA0178906,AFFAIR WITH MY PLATE,CA,90025,A,OW0184555,"AFFAIR, LLC",RESTAURANT (0-30) SEATS HIGH RISK,1632,AFFAIR WITH MY PLATE,ACTIVE,PR0172413,90,DAE5GJABZ,1,ROUTINE INSPECTION,90025,4.0,34.0480492,-118.4632057
2017-08-15,EE0000606,10244 LAKEWOOD BLVD,DOWNEY,FA0055168,YANDICRIS BIONICOS & FRUIT,CA,90241,A,OW0006121,CAPUBILLA STELLA M.,RESTAURANT (0-30) SEATS HIGH RISK,1632,YANDICRIS BIONICOS & FRUIT,ACTIVE,PR0041823,91,DALYYBIB4,1,ROUTINE INSPECTION,90241,4.0,33.94699,-118.1176166
2017-01-05,EE0000857,5420 W SUNSET BLVD,LOS ANGELES,FA0062176,FOOD 4 LESS #362,CA,90027,A,OW0012108,"FOOD 4 LESS, INC.",RESTAURANT (0-30) SEATS MODERATE RISK,1631,FOOD 4 LESS BAKERY #362,ACTIVE,PR0023002,98,DA3ENJ54G,1,ROUTINE INSPECTION,90027,4.0,34.0980242,-118.3075945
2015-09-08,EE0000697,5753 HOLLYWOOD BLVD,LOS ANGELES,FA0012388,CALIFORNIA DONUTS,CA,90028,A,OW0018805,KEVIN SAN YAM,RESTAURANT (0-30) SEATS MODERATE RISK,1631,CALIFORNIA DONUTS,ACTIVE,PR0027842,96,DAM0NEAKT,1,ROUTINE INSPECTION,90028,4.0,34.1017767,-118.3152324
2016-03-09,EE0000161,15528 WHITTIER BLVD # #B,WHITTIER,FA0043076,PANDA EXPRESS #2018,CA,90603,A,OW0027458,PANDA EXPRESS INC.,RESTAURANT (31-60) SEATS HIGH RISK,1635,PANDA EXPRESS #2018,ACTIVE,PR0020389,99,DAULIGKDU,1,ROUTINE INSPECTION,90603,4.0,35.124479,-117.929886
2017-08-31,EE0000697,5877 FRANKLIN AVE,LOS ANGELES,FA0069411,RED SHELL FOODS,CA,90028,A,OW0025515,NAGATANIEN RS FOOD LLC,"FOOD MKT RETAIL (25-1,999 SF) HIGH RISK",1612,RED SHELL FOODS,ACTIVE,PR0003710,96,DAHXYXFEZ,1,ROUTINE INSPECTION,90028,4.0,34.105344,-118.317053
2016-10-18,EE0000911,2960 N BEVERLY GLEN CIR,LOS ANGELES,FA0013359,FABROCINI'S,CA,90077,A,OW0010561,DVC INC,RESTAURANT (61-150) SEATS HIGH RISK,1638,FABROCINI'S,ACTIVE,PR0037748,91,DARJROEAM,1,ROUTINE INSPECTION,90077,4.0,35.210352,-117.777821
2015-10-19,EE0000743,18246 E GALE AVE # #B,ROWLAND HEIGHTS,FA0063700,HOT SPOT,CA,91748,A,OW0038273,W. STAGE CATS INC.,RESTAURANT (31-60) SEATS HIGH RISK,1635,HOT SPOT,INACTIVE,PR0007412,93,DADTFO0G9,1,ROUTINE INSPECTION,91748,4.0,35.214473,-117.777015
2017-01-12,EE0000062,760 S SEPULVEDA BLVD,EL SEGUNDO,FA0055093,WHOLE FOODS MARKET,CA,90245,A,OW0038850,"WHOLE FOODS MARKET, INC.","FOOD MKT RETAIL (25-1,999 SF) HIGH RISK",1612,WHOLE FOODS (SPECIALITY),ACTIVE,PR0043572,100,DA4TZTB0X,1,ROUTINE INSPECTION,90245,4.0,35.211147,-117.777626
2015-08-03,EE0000828,7150 BEVERLY BLVD,LOS ANGELES,FA0173622,PAPA JOHN'S PIZZA,CA,91602,A,OW0180384,"PJCA-3, LP",RESTAURANT (0-30) SEATS MODERATE RISK,1631,PAPA JOHN'S PIZZA,ACTIVE,PR0166394,95,DAGZX0HUF,1,ROUTINE INSPECTION,91602,4.0,34.0760763,-118.3455556
2015-09-15,EE0000715,11030 BALBOA BLVD,GRANADA HILLS,FA0062345,FRESH DONUTS,CA,91344,A,OW0020577,"LAI, JOE POR",RESTAURANT (0-30) SEATS MODERATE RISK,1631,FRESH DONUTS,ACTIVE,PR0006488,92,DAW04UYVH,1,ROUTINE INSPECTION,91344,4.0,34.2707507,-118.5021136
2016-03-21,EE0000724,10004 S AVALON BLVD,LOS ANGELES,FA0162965,FISH WORLD,CA,90003,A,OW0126648,KEVIN YR JUNG,RESTAURANT (0-30) SEATS HIGH RISK,1632,FISH WORLD,INACTIVE,PR0151124,91,DAQQFC6XZ,1,ROUTINE INSPECTION,90003,4.0,33.9308532,-118.2651647
2016-08-17,EE0000029,11110 ALONDRA BLVD,NORWALK,FA0023767,FRANTONE'S PIZZA & SPAGHETTI V,CA,90650,A,OW0012310,"FRANTONE'S, INC.",RESTAURANT (0-30) SEATS MODERATE RISK,1631,FRANTONE'S PIZZA & SPAGHETTI,ACTIVE,PR0007763,96,DAGJJAYGZ,1,ROUTINE INSPECTION,90650,4.0,33.8831622,-118.0973395
2015-08-07,EE0000731,1225 EL PRADO AVE,TORRANCE,FA0052948,TORTILLA CANTINA,CA,90501,A,OW0032817,SIERRA BUSINESS VENTURES INC,RESTAURANT (31-60) SEATS HIGH RISK,1635,TORTILLA CANTINA,ACTIVE,PR0019622,90,DAYOCXRUD,1,ROUTINE INSPECTION,90501,4.0,33.8353784,-118.3155068
